"","y","loss","gain","stable","absent","total_cells","total_present","percent_loss","percent_gain","percent_stable","percent_absent","ssp","morphotype"
"160",48.9749991694368,0,0,0,1077,1077,0,0,0,0,100,"ssp2","caliculate"
"161",49.0249991685889,0,0,0,1076,1076,0,0,0,0,100,"ssp2","caliculate"
"162",49.074999167741,0,0,0,1073,1073,0,0,0,0,100,"ssp2","caliculate"
"163",49.124999166893,0,0,0,1079,1079,0,0,0,0,100,"ssp2","caliculate"
"164",49.1749991660451,0,0,0,1076,1076,0,0,0,0,100,"ssp2","caliculate"
"165",49.2249991651971,0,0,0,1070,1070,0,0,0,0,100,"ssp2","caliculate"
"166",49.2749991643492,0,0,0,1074,1074,0,0,0,0,100,"ssp2","caliculate"
"167",49.3249991635012,0,0,0,1091,1091,0,0,0,0,100,"ssp2","caliculate"
"168",49.3749991626533,0,0,0,1111,1111,0,0,0,0,100,"ssp2","caliculate"
"169",49.4249991618053,0,0,0,1119,1119,0,0,0,0,100,"ssp2","caliculate"
"170",49.4749991609574,0,0,0,1135,1135,0,0,0,0,100,"ssp2","caliculate"
"171",49.5249991601094,0,0,0,1139,1139,0,0,0,0,100,"ssp2","caliculate"
"172",49.5749991592615,0,0,0,1140,1140,0,0,0,0,100,"ssp2","caliculate"
"173",49.6249991584136,0,0,0,1142,1142,0,0,0,0,100,"ssp2","caliculate"
"174",49.6749991575656,0,0,0,1149,1149,0,0,0,0,100,"ssp2","caliculate"
"175",49.7249991567177,0,0,0,1164,1164,0,0,0,0,100,"ssp2","caliculate"
"176",49.7749991558697,0,0,0,1171,1171,0,0,0,0,100,"ssp2","caliculate"
"177",49.8249991550218,0,0,0,1172,1172,0,0,0,0,100,"ssp2","caliculate"
"178",49.8749991541738,0,0,0,1178,1178,0,0,0,0,100,"ssp2","caliculate"
"179",49.9249991533259,0,0,0,1183,1183,0,0,0,0,100,"ssp2","caliculate"
"180",49.9749991524779,0,0,0,1191,1191,0,0,0,0,100,"ssp2","caliculate"
"181",50.02499915163,0,0,0,1197,1197,0,0,0,0,100,"ssp2","caliculate"
"182",50.074999150782,0,0,0,1197,1197,0,0,0,0,100,"ssp2","caliculate"
"183",50.1249991499341,0,0,0,1195,1195,0,0,0,0,100,"ssp2","caliculate"
"184",50.1749991490861,0,0,0,1197,1197,0,0,0,0,100,"ssp2","caliculate"
"185",50.2249991482382,0,0,0,1196,1196,0,0,0,0,100,"ssp2","caliculate"
"186",50.2749991473903,0,0,0,1193,1193,0,0,0,0,100,"ssp2","caliculate"
"187",50.3249991465423,0,0,0,1184,1184,0,0,0,0,100,"ssp2","caliculate"
"188",50.3749991456944,0,0,0,1173,1173,0,0,0,0,100,"ssp2","caliculate"
"189",50.4249991448464,0,0,0,1175,1175,0,0,0,0,100,"ssp2","caliculate"
"190",50.4749991439985,0,0,0,1169,1169,0,0,0,0,100,"ssp2","caliculate"
"191",50.5249991431505,0,0,0,1169,1169,0,0,0,0,100,"ssp2","caliculate"
"192",50.5749991423026,0,0,0,1169,1169,0,0,0,0,100,"ssp2","caliculate"
"193",50.6249991414546,0,0,0,1154,1154,0,0,0,0,100,"ssp2","caliculate"
"194",50.6749991406067,0,0,0,1141,1141,0,0,0,0,100,"ssp2","caliculate"
"195",50.7249991397587,0,0,0,1129,1129,0,0,0,0,100,"ssp2","caliculate"
"196",50.7749991389108,0,0,0,1118,1118,0,0,0,0,100,"ssp2","caliculate"
"197",50.8249991380629,0,0,0,1096,1096,0,0,0,0,100,"ssp2","caliculate"
"198",50.8749991372149,0,0,0,1088,1088,0,0,0,0,100,"ssp2","caliculate"
"199",50.924999136367,0,0,0,1082,1082,0,0,0,0,100,"ssp2","caliculate"
"200",50.974999135519,0,0,0,1082,1082,0,0,0,0,100,"ssp2","caliculate"
"201",51.0249991346711,0,0,0,1092,1092,0,0,0,0,100,"ssp2","caliculate"
"202",51.0749991338231,0,0,0,1094,1094,0,0,0,0,100,"ssp2","caliculate"
"203",51.1249991329752,0,0,0,1092,1092,0,0,0,0,100,"ssp2","caliculate"
