"","status","HighestTaxonomicResolution","Species","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade"
"1403","","","Polymastia uberrima","58J3","NCT",76.994115,37.8840866666667,"papillate",2011,2010
"1404","","","Polymastia grimaldii","58J3","NCT",77.002535,32.75925,"papillate",2011,2010
"1405","","","Polymastia uberrima","58J3","NCT",77.002535,32.75925,"papillate",2011,2010
"1406","","","Tentorium semisuberites","58J3","NCT",77.0427016666667,27.4700916666667,"papillate",2011,2010
"1407","","","Polymastia uberrima","58J3","NCT",77.4459466666667,27.207695,"papillate",2011,2010
"1408","","","Thenea","58J3","NCT",77.4459466666667,27.207695,"massive",2011,2010
"1409","","","Thenea","58J3","NCT",77.4810683333333,29.64841,"massive",2011,2010
"1410","","","Polymastia grimaldii","58J3","NCT",77.4845216666667,35.2703883333333,"papillate",2011,2010
"1411","","","Polymastia grimaldii","58J3","NCT",77.4829683333333,37.8907816666667,"papillate",2011,2010
"1412","","","Thenea","58J3","NCT",77.4829683333333,37.8907816666667,"massive",2011,2010
"1413","","","Polymastia grimaldii","58J3","NCT",77.973225,35.7274316666667,"papillate",2011,2010
"1414","","","Thenea","58J3","NCT",77.973225,35.7274316666667,"massive",2011,2010
"1415","","","Thenea","58J3","NCT",77.956595,30.021705,"massive",2011,2010
"1416","","","Polymastia grimaldii","58J3","NCT",77.95955,26.85767,"papillate",2011,2010
"1417","","","Polymastia grimaldii","58J3","NCT",78.3479816666667,26.1744633333333,"papillate",2011,2010
"1418","","","Polymastia uberrima","58J3","NCT",78.3479816666667,26.1744633333333,"papillate",2011,2010
"1419","","","Thenea","58J3","NCT",78.3479816666667,26.1744633333333,"massive",2011,2010
"1420","","","Polymastia grimaldii","58J3","NCT",78.40641,29.0090383333333,"papillate",2011,2010
"1421","","","Thenea","58J3","NCT",78.40641,29.0090383333333,"massive",2011,2010
"1422","","","Polymastia grimaldii","58J3","NCT",78.3928766666667,32.0338666666667,"papillate",2011,2010
"1423","","","Thenea","58J3","NCT",78.3928766666667,32.0338666666667,"massive",2011,2010
"1424","","","Polymastia grimaldii","58J3","NCT",78.8693733333333,33.14039,"papillate",2011,2010
"1425","","","Polymastia grimaldii","58J3","NCT",79.32456,28.4887266666667,"papillate",2011,2010
"1426","","","Polymastia grimaldii","58J3","NCT",79.298005,31.1940766666667,"papillate",2011,2010
"1427","","","Polymastia grimaldii","58J3","NCT",79.2767716666667,33.2543116666667,"papillate",2011,2010
"1428","","","Polymastia grimaldii","58J3","NCT",79.276185,34.79855,"papillate",2011,2010
"1429","","","Polymastia grimaldii","58J3","NCT",79.6458466666667,32.7786583333333,"papillate",2011,2010
"1430","","","Tentorium semisuberites","58J3","NCT",79.6458466666667,32.7786583333333,"papillate",2011,2010
"1431","","","Tentorium semisuberites","58J3","NCT",74.7392466666667,30.32312,"papillate",2011,2010
"1432","","","Polymastia grimaldii","58J3","NCT",74.1759733333333,30.4523316666667,"papillate",2011,2010
"1433","","","Thenea","58J3","NCT",74.1759733333333,30.4523316666667,"massive",2011,2010
"1434","","","Craniella","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010
"1435","","","Geodia barretti","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010
"1436","","","Geodia macandrewii","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010
"1437","","","Thenea","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010
"1438","","","Stelletta","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010
"1439","","","Polymastia grimaldii","58G2","NCT",72.5178333333333,16.88,"papillate",2012,2010
"1440","","","Polymastia hemisphaerica","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010
"1441","","","Polymastia uberrima","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010
"1442","","","Tentorium semisuberites","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010
"1443","","","Craniella","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010
"1444","","","Geodia barretti","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010
"1445","","","Geodia macandrewii","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010
"1446","","","Thenea","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010
"1447","","","Stelletta","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010
"1448","","","Polymastia grimaldii","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010
"1449","","","Polymastia uberrima","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010
"1450","","","Stylocordyla borealis","58G2","NCT",72.6318333333333,18.6245,"stipulate",2012,2010
"1451","","","Polymastia hemisphaerica","58G2","NCT",72.0453333333333,19.0821666666667,"papillate",2012,2010
"1452","","","Tethya norvegica","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010
"1453","","","Geodia barretti","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010
"1454","","","Geodia macandrewii","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010
"1455","","","Thenea","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010
"1456","","","Stelletta","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010
"1457","","","Tethya norvegica","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010
"1458","","","Tethya norvegica","58G2","NCT",71.2940533333333,16.775225,"massive",2012,2010
"1459","","","Stelletta","58G2","NCT",71.2940533333333,16.775225,"massive",2012,2010
"1460","","","Stylocordyla borealis","58G2","NCT",71.2940533333333,16.775225,"stipulate",2012,2010
"1461","","","Craniella","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010
"1462","","","Geodia barretti","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010
"1463","","","Geodia macandrewii","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010
"1464","","","Thenea","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010
"1465","","","Stelletta","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010
"1466","","","Thenea","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010
"1467","","","Tentorium semisuberites","58G2","NCT",71.4745,19.3801666666667,"papillate",2012,2010
"1468","","","Tethya norvegica","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010
"1469","","","Geodia barretti","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010
"1470","","","Geodia macandrewii","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010
"1471","","","Thenea","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010
"1472","","","Stelletta","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010
"1473","","","Geodia","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010
"1474","","","Geodia","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010
"1475","","","Geodia barretti","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010
"1476","","","Geodia macandrewii","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010
"1477","","","Thenea","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010
"1478","","","Stelletta","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010
"1479","","","Geodia macandrewii","58G2","NCT",70.248,18.4916666666667,"massive",2012,2010
"1480","","","Polymastia hemisphaerica","58G2","NCT",73.2110366666667,18.218925,"papillate",2012,2010
"1481","","","Tentorium semisuberites","58G2","NCT",73.2110366666667,18.218925,"papillate",2012,2010
"1482","","","Tethya norvegica","58G2","NCT",73.2110366666667,18.218925,"massive",2012,2010
"1483","","","Geodia","58G2","NCT",73.2110366666667,18.218925,"massive",2012,2010
"1484","","","Polymastia hemisphaerica","58G2","NCT",71.0158333333333,21.63,"papillate",2012,2010
"1485","","","Geodia barretti","58G2","NCT",71.0158333333333,21.63,"massive",2012,2010
"1486","","","Craniella","58G2","NCT",71.0158333333333,21.63,"massive",2012,2010
"1487","","","Polymastia uberrima","58G2","NCT",70.9168333333333,19.8953333333333,"papillate",2012,2010
"1488","","","Tethya norvegica","58G2","NCT",70.9168333333333,19.8953333333333,"massive",2012,2010
"1489","","","Thenea","58G2","NCT",70.9168333333333,19.8953333333333,"massive",2012,2010
"1490","","","Polymastia grimaldii","58G2","NCT",71.1905,25.0743333333333,"papillate",2012,2010
"1491","","","Polymastia hemisphaerica","58G2","NCT",71.1905,25.0743333333333,"papillate",2012,2010
"1492","","","Stylocordyla borealis","58G2","NCT",71.217695,26.99497,"stipulate",2012,2010
"1493","","","Craniella","58G2","NCT",71.217695,26.99497,"massive",2012,2010
"1494","","","Thenea","58G2","NCT",71.217695,26.99497,"massive",2012,2010
"1495","","","Polymastia hemisphaerica","58G2","NCT",71.217695,26.99497,"papillate",2012,2010
"1496","","","Thenea","58G2","NCT",71.2526666666667,28.8303333333333,"massive",2012,2010
"1497","","","Craniella","58G2","NCT",71.240345,30.5508533333333,"massive",2012,2010
"1498","","","Craniella","58G2","NCT",71.240345,30.5508533333333,"massive",2012,2010
"1499","","","Thenea","58G2","NCT",70.6346666666667,30.5953333333333,"massive",2012,2010
"1500","","","Polymastia grimaldii","58G2","NCT",70.6346666666667,30.5953333333333,"papillate",2012,2010
"1501","","","Polymastia grimaldii","58G2","NCT",70.6346666666667,30.5953333333333,"papillate",2012,2010
"1502","","","Craniella","58G2","NCT",70.6655,32.2678333333333,"massive",2012,2010
"1503","","","Thenea","58G2","NCT",70.6655,32.2678333333333,"massive",2012,2010
"1504","","","Polymastia grimaldii","58G2","NCT",71.2908333333333,32.2511666666667,"papillate",2012,2010
"1505","","","Thenea","58G2","NCT",71.2908333333333,32.2511666666667,"massive",2012,2010
"1506","","","Thenea","58G2","NCT",71.2908333333333,32.2511666666667,"massive",2012,2010
"1507","","","Polymastia grimaldii","58G2","NCT",72.4245,32.5133333333333,"papillate",2012,2010
"1508","","","Polymastia grimaldii","58G2","NCT",72.4245,32.5133333333333,"papillate",2012,2010
"1509","","","Craniella","58G2","NCT",72.407,34.2118333333333,"massive",2012,2010
"1510","","","Craniella","58G2","NCT",72.9812433333333,34.0125883333333,"massive",2012,2010
"1511","","","Thenea","58G2","NCT",72.9812433333333,34.0125883333333,"massive",2012,2010
"1512","","","Polymastia grimaldii","58G2","NCT",73.5711666666667,34.4255,"papillate",2012,2010
"1513","","","Thenea","58G2","NCT",73.5711666666667,34.4255,"massive",2012,2010
"1514","","","Thenea","58G2","NCT",73.5253933333333,36.64054,"massive",2012,2010
"1515","","","Polymastia grimaldii","58G2","NCT",72.8873333333333,38.4355,"papillate",2012,2010
"1516","","","Thenea","58G2","NCT",72.8165,40.2451666666667,"massive",2012,2010
"1517","","","Polymastia grimaldii","58G2","NCT",74.0418333333333,38.834,"papillate",2012,2010
"1518","","","Polymastia grimaldii","58G2","NCT",74.0418333333333,38.834,"papillate",2012,2010
"1519","","","Craniella","58G2","NCT",74.1021666666667,36.7031666666667,"massive",2012,2010
"1520","","","Thenea","58G2","NCT",74.1749466666667,32.44972,"massive",2012,2010
"1521","","","Polymastia grimaldii","58G2","NCT",74.1749466666667,32.44972,"papillate",2012,2010
"1522","","","Thenea","58G2","NCT",74.173955,30.483325,"massive",2012,2010
"1523","","","Polymastia grimaldii","58G2","NCT",74.173955,30.483325,"papillate",2012,2010
"1524","","","Craniella","58G2","NCT",74.173955,30.483325,"massive",2012,2010
"1525","","","Polymastia hemisphaerica","58G2","NCT",73.5705,30.4311666666667,"papillate",2012,2010
"1526","","","Tethya norvegica","58G2","NCT",73.5705,30.4311666666667,"massive",2012,2010
"1527","","","Geodia barretti","58G2","NCT",73.0618333333333,30.4486666666667,"massive",2012,2010
"1528","","","Polymastia hemisphaerica","58G2","NCT",73.0618333333333,30.4486666666667,"papillate",2012,2010
"1529","","","Tethya norvegica","58G2","NCT",72.4855,30.4561666666667,"massive",2012,2010
"1530","","","Craniella","58G2","NCT",71.8351666666667,30.4401666666667,"massive",2012,2010
"1531","","","Geodia barretti","58G2","NCT",71.8351666666667,30.4401666666667,"massive",2012,2010
"1532","","","Geodia macandrewii","58G2","NCT",71.8351666666667,28.7206666666667,"massive",2012,2010
"1533","","","Thenea","58G2","NCT",71.8351666666667,28.7206666666667,"massive",2012,2010
"1534","","","Polymastia grimaldii","58G2","NCT",71.8351666666667,28.7206666666667,"papillate",2012,2010
"1535","","","Tethya norvegica","58G2","NCT",72.441,28.5848333333333,"massive",2012,2010
"1536","","","Thenea","58G2","NCT",72.441,28.5848333333333,"massive",2012,2010
"1537","","","Polymastia grimaldii","58G2","NCT",72.441,28.5848333333333,"papillate",2012,2010
"1538","","","Craniella","58G2","NCT",72.441,28.5848333333333,"massive",2012,2010
"1539","","","Thenea","58G2","NCT",72.441,28.5848333333333,"massive",2012,2010
"1540","","","Polymastia grimaldii","58G2","NCT",72.9801666666667,28.45,"papillate",2012,2010
"1541","","","Craniella","58G2","NCT",72.9801666666667,28.45,"massive",2012,2010
"1542","","","Thenea","58G2","NCT",72.9801666666667,28.45,"massive",2012,2010
"1543","","","Polymastia grimaldii","58G2","NCT",73.5993333333333,28.3563333333333,"papillate",2012,2010
"1544","","","Polymastia uberrima","58G2","NCT",73.5993333333333,28.3563333333333,"papillate",2012,2010
"1545","","","Craniella","58G2","NCT",74.12143,28.2631816666667,"massive",2012,2010
"1546","","","Thenea","58G2","NCT",74.12143,28.2631816666667,"massive",2012,2010
"1547","","","Polymastia grimaldii","58G2","NCT",74.083,26.1545,"papillate",2012,2010
"1548","","","Craniella","58G2","NCT",74.083,26.1545,"massive",2012,2010
"1549","","","Thenea","58G2","NCT",74.083,26.1545,"massive",2012,2010
"1550","","","Polymastia grimaldii","58G2","NCT",74.083,26.1545,"papillate",2012,2010
"1551","","","Polymastia hemisphaerica","58G2","NCT",74.083,26.1545,"papillate",2012,2010
"1552","","","Tethya norvegica","58G2","NCT",74.083,26.1545,"massive",2012,2010
"1553","","","Craniella","58G2","NCT",74.083,26.1545,"massive",2012,2010
"1554","","","Craniella","58G2","NCT",72.91,26.4795,"massive",2012,2010
"1555","","","Craniella","58G2","NCT",72.91,26.4795,"massive",2012,2010
"1556","","","Tethya norvegica","58G2","NCT",72.413,26.6245,"massive",2012,2010
"1557","","","Geodia barretti","58G2","NCT",72.413,26.6245,"massive",2012,2010
"1558","","","Geodia macandrewii","58G2","NCT",72.413,26.6245,"massive",2012,2010
"1559","","","Polymastia grimaldii","58G2","NCT",71.7976666666667,26.693,"papillate",2012,2010
"1560","","","Tentorium semisuberites","58HJ","NCT",79.8847571333333,9.74795666666667,"papillate",2013,2010
"1561","","","Craniella","58HJ","NCT",79.8847571333333,9.74795666666667,"massive",2013,2010
"1562","","","Geodia barretti","58HJ","NCT",79.980726,10.857256,"massive",2013,2010
"1563","","","Tentorium semisuberites","58HJ","NCT",80.3609128,13.0571416666667,"papillate",2013,2010
"1564","","","Craniella","58HJ","NCT",80.50180505,15.6950014,"massive",2013,2010
"1565","","","Polymastia hemisphaerica","58HJ","NCT",81.1793678,18.30989,"papillate",2013,2010
"1566","","","Tentorium semisuberites","58HJ","NCT",81.1793678,18.30989,"papillate",2013,2010
"1567","","","Geodia","58HJ","NCT",81.1793678,18.30989,"massive",2013,2010
"1568","","","Geodia barretti","58HJ","NCT",81.1793678,18.30989,"massive",2013,2010
"1569","","","Geodia macandrewii","58HJ","NCT",81.1793678,18.30989,"massive",2013,2010
"1570","","","Stryphnus ponderosus","58HJ","NCT",81.1793678,18.30989,"massive",2013,2010
"1571","","","Polymastia hemisphaerica","58HJ","NCT",80.9705404166667,20.7414381166667,"papillate",2013,2010
"1572","","","Geodia barretti","58HJ","NCT",80.9705404166667,20.7414381166667,"massive",2013,2010
"1573","","","Geodia macandrewii","58HJ","NCT",81.0044453333333,22.31027325,"massive",2013,2010
"1574","","","Stryphnus ponderosus","58HJ","NCT",81.0044453333333,22.31027325,"massive",2013,2010
"1575","","","Thenea","58HJ","NCT",81.30719655,22.8603466666667,"massive",2013,2010
"1576","","","Geodia barretti","58HJ","NCT",81.30719655,22.8603466666667,"massive",2013,2010
"1577","","","Geodia macandrewii","58HJ","NCT",81.30719655,22.8603466666667,"massive",2013,2010
"1578","","","Thenea","58HJ","NCT",81.30719655,22.8603466666667,"massive",2013,2010
"1579","","","Tentorium semisuberites","58HJ","NCT",81.04067755,24.8410724,"papillate",2013,2010
"1580","","","Geodia macandrewii","58HJ","NCT",81.1101326333333,26.4653783333333,"massive",2013,2010
"1581","","","Thenea","58HJ","NCT",81.1101326333333,26.4653783333333,"massive",2013,2010
"1582","","","Craniella","58HJ","NCT",81.10557975,29.9387766666667,"massive",2013,2010
"1583","","","Geodia macandrewii","58HJ","NCT",81.08034335,34.0359488,"massive",2013,2010
"1584","","","Craniella","58HJ","NCT",81.08034335,34.0359488,"massive",2013,2010
"1585","","","Geodia macandrewii","58HJ","NCT",80.1053223833333,13.6012883,"massive",2013,2010
"1586","","","Thenea","58HJ","NCT",80.0622265833333,11.4284051833333,"massive",2013,2010
"1587","","","Polymastia hemisphaerica","58HJ","NCT",79.73627925,10.1514826166667,"papillate",2013,2010
"1588","","","Geodia barretti","58HJ","NCT",79.73627925,10.1514826166667,"massive",2013,2010
"1589","","","Thenea","58HJ","NCT",79.73627925,10.1514826166667,"massive",2013,2010
"1590","","","Tentorium semisuberites","58HJ","NCT",79.6710719,9.22186253333333,"papillate",2013,2010
"1591","","","Geodia barretti","58HJ","NCT",79.5587392833333,8.80974216666667,"massive",2013,2010
"1592","","","Geodia macandrewii","58HJ","NCT",79.5587392833333,8.80974216666667,"massive",2013,2010
"1593","","","Stryphnus ponderosus","58HJ","NCT",79.5587392833333,8.80974216666667,"massive",2013,2010
"1594","","","Craniella","58HJ","NCT",79.5861582333333,9.67818905,"massive",2013,2010
