"","species","countryCode","decimalLatitude","decimalLongitude"
"18635","Anthracoceros albirostris","MY",5.485703,118.287
"18636","Anthracoceros albirostris","MY",4.585751,114.029205
"18637","Anthracoceros albirostris","MY",6.247586,100.81462
"18638","Anthracoceros albirostris","MY",5.508605,118.282265
"18639","Buceros bicornis","MY",4.870452,102.44024
"18640","Buceros bicornis","MY",3.355563,101.83453
"18641","Anthracoceros albirostris","MY",4.85347,100.74948
"18642","Anthracoceros malayanus","MY",5.0198,117.7462
"18643","Anthracoceros malayanus","MY",4.678866,102.057495
"18644","Anthracoceros malayanus","MY",4.40134,117.889305
"18645","Buceros rhinoceros","MY",5.876139,117.944145
"18646","Anorrhinus galeritus","MY",5.876139,117.944145
"18647","Anorrhinus galeritus","MY",2.29987,103.65539
"18648","Anthracoceros albirostris","MY",6.247586,100.81462
"18649","Anthracoceros malayanus","MY",5.876139,117.944145
"18650","Anthracoceros malayanus","MY",3.536809,102.16731
"18651","Anthracoceros malayanus","MY",5.876139,117.944145
"18652","Anthracoceros albirostris","MY",4.962297,117.80357
"18653","Anthracoceros albirostris","MY",6.399397,99.72772
"18654","Anorrhinus galeritus","MY",4.962297,117.80357
"18655","Anorrhinus galeritus","MY",5.485703,118.287
"18656","Buceros rhinoceros","MY",3.839531,102.20852
"18657","Anorrhinus galeritus","MY",5.468624,118.187744
"18658","Rhyticeros undulatus","MY",3.711634,101.737976
"18659","Anthracoceros albirostris","MY",6.366567,99.81818
"18660","Buceros rhinoceros","MY",4.962297,117.80357
"18661","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"18662","Anthracoceros malayanus","MY",5.468624,118.187744
"18663","Rhyticeros undulatus","MY",3.742644,115.46734
"18664","Buceros rhinoceros","MY",3.323458,101.75074
"18665","Buceros rhinoceros","MY",4.678866,102.057495
"18666","Anthracoceros albirostris","MY",4.962297,117.80357
"18667","Buceros rhinoceros","MY",5.485703,118.287
"18668","Rhyticeros undulatus","MY",5.60621,101.54252
"18669","Berenicornis comatus","MY",2.796801,102.16861
"18670","Buceros rhinoceros","MY",4.857081,100.74997
"18671","Anthracoceros malayanus","MY",1.861087,103.892876
"18672","Buceros rhinoceros","MY",6.247586,100.81462
"18673","Anthracoceros albirostris","MY",4.85347,100.74948
"18674","Rhyticeros undulatus","MY",5.468624,118.187744
"18675","Buceros rhinoceros","MY",5.468624,118.187744
"18676","Buceros bicornis","MY",3.359933,101.81835
"18677","Anthracoceros malayanus","MY",4.962297,117.80357
"18678","Anthracoceros malayanus","MY",4.962297,117.80357
"18679","Buceros rhinoceros","MY",4.854143,100.7604
"18680","Anthracoceros malayanus","MY",1.874915,103.92458
"18681","Anthracoceros malayanus","MY",5.876139,117.944145
"18682","Anthracoceros malayanus","MY",2.639502,103.43248
"18683","Buceros rhinoceros","MY",4.439467,115.537636
"18684","Rhyticeros undulatus","MY",6.385438,99.79134
"18685","Anthracoceros albirostris","MY",6.247586,100.81462
"18686","Anthracoceros albirostris","MY",3.33714,101.24382
"18687","Anorrhinus galeritus","MY",5.0198,117.7462
"18688","Anthracoceros albirostris","MY",5.468624,118.187744
"18689","Buceros bicornis","MY",6.370762,99.71115
"18690","Anthracoceros albirostris","MY",4.857081,100.74997
"18691","Anthracoceros albirostris","MY",4.585751,114.029205
"18692","Anthracoceros malayanus","MY",1.648439,103.61166
"18693","Anthracoceros albirostris","MY",5.508605,118.282265
"18694","Anthracoceros albirostris","MY",2.808462,103.4917
"18695","Anthracoceros albirostris","MY",5.946333,116.04579
"18696","Anthracoceros albirostris","MY",6.247586,100.81462
"18697","Buceros rhinoceros","MY",4.678866,102.057495
"18698","Rhyticeros undulatus","MY",6.366567,99.81818
"18699","Anthracoceros albirostris","MY",1.861087,103.892876
"18700","Buceros rhinoceros","MY",4.962297,117.80357
"18701","Buceros rhinoceros","MY",4.962297,117.80357
"18702","Rhabdotorrhinus corrugatus","MY",2.853388,103.457405
"18703","Buceros rhinoceros","MY",3.834849,102.21331
"18704","Anthracoceros malayanus","MY",2.853388,103.457405
"18705","Anthracoceros malayanus","MY",4.200563,114.035255
"18706","Anthracoceros albirostris","MY",2.853388,103.457405
"18707","Buceros bicornis","MY",6.366567,99.81818
"18708","Anthracoceros albirostris","MY",5.53757,118.297104
"18709","Buceros bicornis","MY",6.366567,99.81818
"18710","Anthracoceros malayanus","MY",3.06275,103.0816
"18711","Anthracoceros malayanus","MY",5.508605,118.282265
"18712","Anthracoceros albirostris","MY",2.808462,103.4917
"18713","Buceros rhinoceros","MY",5.508605,118.282265
"18714","Rhyticeros undulatus","MY",4.459114,102.02401
"18715","Anthracoceros albirostris","MY",6.008964,116.00652
"18716","Anorrhinus galeritus","MY",5.53757,118.297104
"18717","Buceros bicornis","MY",6.370976,99.8178
"18718","Anthracoceros albirostris","MY",4.962297,117.80357
"18719","Buceros rhinoceros","MY",4.678866,102.057495
"18720","Buceros rhinoceros","MY",4.678866,102.057495
"18721","Anthracoceros albirostris","MY",4.85347,100.74948
"18722","Anthracoceros malayanus","MY",1.878683,103.92037
"18723","Anorrhinus galeritus","MY",2.814753,102.1667
"18724","Anorrhinus galeritus","MY",3.755395,102.54611
"18725","Anorrhinus galeritus","MY",2.814753,102.1667
"18726","Buceros bicornis","MY",6.38274,99.820435
"18727","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"18728","Rhyticeros undulatus","MY",6.366567,99.81818
"18729","Anthracoceros albirostris","MY",5.468624,118.187744
"18730","Anthracoceros malayanus","MY",5.468624,118.187744
"18731","Anthracoceros malayanus","MY",5.511595,118.29838
"18732","Buceros rhinoceros","MY",3.415753,101.84202
"18733","Anthracoceros albirostris","MY",5.508605,118.282265
"18734","Anthracoceros malayanus","MY",1.872229,103.922455
"18735","Buceros rhinoceros","MY",5.50429,118.27074
"18736","Anorrhinus galeritus","MY",5.468624,118.187744
"18737","Rhabdotorrhinus corrugatus","MY",4.464425,102.014244
"18738","Anthracoceros albirostris","MY",4.419944,114.014114
"18739","Anthracoceros albirostris","MY",3.789706,103.24829
"18740","Anthracoceros albirostris","MY",3.519917,101.14089
"18741","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"18742","Anthracoceros malayanus","MY",4.678866,102.057495
"18743","Anthracoceros albirostris","MY",3.623191,101.42272
"18744","Anthracoceros albirostris","MY",5.506437,118.276245
"18745","Anthracoceros malayanus","MY",3.217679,101.88274
"18746","Rhyticeros undulatus","MY",5.511595,118.29838
"18747","Anthracoceros albirostris","MY",5.468624,118.187744
"18748","Rhyticeros undulatus","MY",4.678866,102.057495
"18749","Anthracoceros albirostris","MY",4.547667,113.9795
"18750","Anthracoceros albirostris","MY",6.370762,99.71115
"18751","Anthracoceros malayanus","MY",2.62267,103.331566
"18752","Anthracoceros malayanus","MY",1.874915,103.92458
"18753","Anthracoceros albirostris","MY",5.865728,117.95143
"18754","Anorrhinus galeritus","MY",5.509894,118.29645
"18755","Anthracoceros albirostris","MY",2.808462,103.4917
"18756","Buceros bicornis","MY",3.716992,101.738655
"18757","Anthracoceros albirostris","MY",2.808462,103.4917
"18758","Buceros bicornis","MY",5.60621,101.54252
"18759","Anthracoceros malayanus","MY",3.417145,101.84206
"18760","Anthracoceros malayanus","MY",4.464425,102.014244
"18761","Rhyticeros subruficollis","MY",5.785715,101.514305
"18762","Buceros rhinoceros","MY",3.355563,101.83453
"18763","Anthracoceros malayanus","MY",4.678866,102.057495
"18764","Anthracoceros malayanus","MY",1.871168,103.919624
"18765","Buceros rhinoceros","MY",4.678866,102.057495
"18766","Anthracoceros albirostris","MY",4.85347,100.74948
"18767","Anthracoceros albirostris","MY",4.591992,101.09023
"18768","Buceros rhinoceros","MY",4.459114,102.02401
"18769","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"18770","Anthracoceros albirostris","MY",5.511595,118.29838
"18771","Anthracoceros albirostris","MY",4.85347,100.74948
"18772","Anthracoceros malayanus","MY",3.217679,101.88274
"18773","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"18774","Buceros rhinoceros","MY",5.468624,118.187744
"18775","Anthracoceros malayanus","MY",2.808497,103.45635
"18776","Anthracoceros albirostris","MY",6.429692,99.67518
"18777","Buceros rhinoceros","MY",4.459294,102.0246
"18778","Anthracoceros albirostris","MY",4.85347,100.74948
"18779","Anthracoceros malayanus","MY",4.678866,102.057495
"18780","Anthracoceros malayanus","MY",6.247586,100.81462
"18781","Buceros rhinoceros","MY",4.63333,100.71667
"18782","Anthracoceros albirostris","MY",4.585751,114.029205
"18783","Anthracoceros albirostris","MY",5.511595,118.29838
"18784","Anthracoceros malayanus","MY",6.247586,100.81462
"18785","Anthracoceros malayanus","MY",4.678866,102.057495
"18786","Rhyticeros undulatus","MY",6.38274,99.820435
"18787","Buceros rhinoceros","MY",4.678866,102.057495
"18788","Buceros rhinoceros","MY",5.876139,117.944145
"18789","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"18790","Rhabdotorrhinus corrugatus","MY",5.511595,118.29838
"18791","Anthracoceros albirostris","MY",6.247586,100.81462
"18792","Anthracoceros malayanus","MY",5.468624,118.187744
"18793","Buceros rhinoceros","MY",1.869876,103.91464
"18794","Anthracoceros malayanus","MY",4.678866,102.057495
"18795","Anthracoceros albirostris","MY",3.536809,102.16731
"18796","Anthracoceros malayanus","MY",6.247586,100.81462
"18797","Rhyticeros subruficollis","MY",6.247586,100.81462
"18798","Anthracoceros albirostris","MY",5.499437,118.278175
"18799","Anorrhinus galeritus","MY",5.468624,118.187744
"18800","Anthracoceros albirostris","MY",4.85347,100.74948
"18801","Buceros rhinoceros","MY",2.345983,103.15701
"18802","Buceros rhinoceros","MY",4.40134,117.889305
"18803","Buceros rhinoceros","MY",4.678866,102.057495
"18804","Buceros rhinoceros","MY",4.439133,115.53774
"18805","Rhyticeros undulatus","MY",2.846555,102.00562
"18806","Buceros rhinoceros","MY",5.0198,117.7462
"18807","Anthracoceros albirostris","MY",4.85347,100.74948
"18808","Anthracoceros albirostris","MY",4.17952,100.6427
"18809","Rhyticeros undulatus","MY",2.62267,103.331566
"18810","Buceros bicornis","MY",6.370762,99.71115
"18811","Anthracoceros albirostris","MY",3.816905,103.336876
"18812","Buceros rhinoceros","MY",4.397206,102.402176
"18813","Anthracoceros malayanus","MY",3.418093,101.84334
"18814","Anorrhinus galeritus","MY",4.678866,102.057495
"18815","Buceros rhinoceros","MY",3.832946,102.21413
"18816","Anthracoceros malayanus","MY",3.58548,102.1682
"18817","Anthracoceros malayanus","MY",3.355563,101.83453
"18818","Anthracoceros albirostris","MY",3.105441,101.52186
"18819","Anthracoceros albirostris","MY",4.591992,101.09023
"18820","Rhyticeros undulatus","MY",5.777405,116.343254
"18821","Buceros rhinoceros","MY",4.678866,102.057495
"18822","Anthracoceros malayanus","MY",5.499437,118.278175
"18823","Anthracoceros albirostris","MY",2.808462,103.4917
"18824","Anthracoceros albirostris","MY",4.85347,100.74948
"18825","Anthracoceros malayanus","MY",1.861087,103.892876
"18826","Anthracoceros albirostris","MY",6.370762,99.71115
"18827","Rhabdotorrhinus corrugatus","MY",5.499437,118.278175
"18828","Anthracoceros albirostris","MY",5.530219,118.07522
"18829","Buceros rhinoceros","MY",5.876139,117.944145
"18830","Buceros rhinoceros","MY",4.678866,102.057495
"18831","Anthracoceros albirostris","MY",6.30728,99.731316
"18832","Buceros rhinoceros","MY",4.678866,102.057495
"18833","Buceros rhinoceros","MY",2.62267,103.331566
"18834","Anorrhinus galeritus","MY",5.60621,101.54252
"18835","Anthracoceros albirostris","MY",6.38274,99.820435
"18836","Rhyticeros undulatus","MY",4.471011,117.91626
"18837","Buceros rhinoceros","MY",5.0198,117.7462
"18838","Anthracoceros malayanus","MY",5.499437,118.278175
"18839","Anthracoceros malayanus","MY",5.0198,117.7462
"18840","Anthracoceros albirostris","MY",3.355563,101.83453
"18841","Anthracoceros albirostris","MY",4.85347,100.74948
"18842","Buceros rhinoceros","MY",6.247586,100.81462
"18843","Rhabdotorrhinus corrugatus","MY",5.86684,117.94813
"18844","Anthracoceros albirostris","MY",4.585751,114.029205
"18845","Anthracoceros malayanus","MY",4.678866,102.057495
"18846","Anthracoceros malayanus","MY",5.0198,117.7462
"18847","Berenicornis comatus","MY",5.511595,118.29838
"18848","Buceros bicornis","MY",3.409241,101.84481
"18849","Buceros rhinoceros","MY",4.459294,102.0246
"18850","Rhyticeros undulatus","MY",4.464425,102.014244
"18851","Anthracoceros albirostris","MY",5.86304,117.948
"18852","Buceros rhinoceros","MY",5.511595,118.29838
"18853","Berenicornis comatus","MY",4.678866,102.057495
"18854","Anthracoceros albirostris","MY",4.585751,114.029205
"18855","Rhyticeros undulatus","MY",2.326173,103.2206
"18856","Rhyticeros undulatus","MY",3.409241,101.84481
"18857","Anthracoceros malayanus","MY",5.060461,100.72303
"18858","Anthracoceros albirostris","MY",6.366567,99.81818
"18859","Buceros rhinoceros","MY",4.607081,100.86317
"18860","Anorrhinus galeritus","MY",5.0198,117.7462
"18861","Anthracoceros albirostris","MY",2.808462,103.4917
"18862","Anthracoceros albirostris","MY",2.137404,111.50077
"18863","Anthracoceros albirostris","MY",5.496046,118.28242
"18864","Buceros rhinoceros","MY",5.170341,100.9247
"18865","Anorrhinus galeritus","MY",5.530219,118.07522
"18866","Anthracoceros malayanus","MY",4.678866,102.057495
"18867","Anthracoceros albirostris","MY",5.876139,117.944145
"18868","Buceros rhinoceros","MY",5.785715,101.514305
"18869","Buceros rhinoceros","MY",5.400402,100.782326
"18870","Anthracoceros albirostris","MY",3.557764,101.65885
"18871","Anthracoceros malayanus","MY",4.678866,102.057495
"18872","Buceros rhinoceros","MY",5.875314,117.94416
"18873","Anthracoceros albirostris","MY",6.247586,100.81462
"18874","Rhyticeros undulatus","MY",6.028389,116.54735
"18875","Buceros rhinoceros","MY",4.678866,102.057495
"18876","Anthracoceros albirostris","MY",4.770667,100.673
"18877","Rhyticeros undulatus","MY",6.016501,116.53653
"18878","Anthracoceros malayanus","MY",4.678866,102.057495
"18879","Anorrhinus galeritus","MY",5.060461,100.72303
"18880","Anorrhinus galeritus","MY",5.060461,100.72303
"18881","Buceros bicornis","MY",5.151751,102.78325
"18882","Anthracoceros malayanus","MY",4.385003,102.40072
"18883","Anthracoceros malayanus","MY",5.876139,117.944145
"18884","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"18885","Buceros bicornis","MY",6.366412,99.77901
"18886","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"18887","Buceros rhinoceros","MY",1.861087,103.892876
"18888","Anthracoceros albirostris","MY",6.224905,99.852684
"18889","Anorrhinus galeritus","MY",1.869876,103.91464
"18890","Anorrhinus galeritus","MY",5.400402,100.782326
"18891","Anthracoceros malayanus","MY",4.678866,102.057495
"18892","Buceros rhinoceros","MY",4.678866,102.057495
"18893","Anthracoceros albirostris","MY",4.85347,100.74948
"18894","Anthracoceros albirostris","MY",3.092439,101.89471
"18895","Rhyticeros undulatus","MY",4.678866,102.057495
"18896","Anthracoceros albirostris","MY",4.8358,100.62745
"18897","Anthracoceros albirostris","MY",5.785715,101.514305
"18898","Anorrhinus galeritus","MY",5.060461,100.72303
"18899","Anthracoceros albirostris","MY",5.463134,100.27746
"18900","Anthracoceros albirostris","MY",4.385003,102.40072
"18901","Anthracoceros albirostris","MY",5.530219,118.07522
"18902","Anthracoceros albirostris","MY",5.876139,117.944145
"18903","Buceros rhinoceros","MY",4.678866,102.057495
"18904","Berenicornis comatus","MY",5.53757,118.297104
"18905","Anthracoceros albirostris","MY",6.247586,100.81462
"18906","Rhabdotorrhinus corrugatus","MY",6.247586,100.81462
"18907","Buceros rhinoceros","MY",4.962297,117.80357
"18908","Anorrhinus galeritus","MY",5.509894,118.29645
"18909","Anthracoceros albirostris","MY",6.30728,99.731316
"18910","Rhyticeros undulatus","MY",6.016501,116.53653
"18911","Anthracoceros malayanus","MY",3.832946,102.21413
"18912","Rhyticeros undulatus","MY",4.737255,116.97747
"18913","Anthracoceros malayanus","MY",5.508605,118.282265
"18914","Anthracoceros albirostris","MY",1.861087,103.892876
"18915","Anthracoceros albirostris","MY",5.508605,118.282265
"18916","Anthracoceros malayanus","MY",6.247586,100.81462
"18917","Buceros bicornis","MY",5.151751,102.78325
"18918","Buceros rhinoceros","MY",4.678866,102.057495
"18919","Anthracoceros malayanus","MY",4.678866,102.057495
"18920","Rhabdotorrhinus corrugatus","MY",5.499437,118.278175
"18921","Buceros rhinoceros","MY",5.53757,118.297104
"18922","Anthracoceros malayanus","MY",6.247586,100.81462
"18923","Anthracoceros malayanus","MY",3.572622,101.45392
"18924","Anthracoceros malayanus","MY",3.572622,101.45392
"18925","Rhyticeros undulatus","MY",5.60621,101.54252
"18926","Anorrhinus galeritus","MY",4.678866,102.057495
"18927","Anthracoceros malayanus","MY",3.217679,101.88274
"18928","Buceros rhinoceros","MY",2.846555,102.00562
"18929","Buceros rhinoceros","MY",5.0198,117.7462
"18930","Anthracoceros albirostris","MY",3.893694,102.43214
"18931","Anthracoceros malayanus","MY",4.678866,102.057495
"18932","Anthracoceros albirostris","MY",6.30357,99.72077
"18933","Buceros bicornis","MY",6.224905,99.852684
"18934","Buceros bicornis","MY",3.409241,101.84481
"18935","Buceros rhinoceros","MY",3.572622,101.45392
"18936","Buceros rhinoceros","MY",5.86304,117.948
"18937","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"18938","Buceros rhinoceros","MY",5.170341,100.9247
"18939","Buceros rhinoceros","MY",4.678866,102.057495
"18940","Berenicornis comatus","MY",4.678866,102.057495
"18941","Anthracoceros albirostris","MY",2.808462,103.4917
"18942","Anorrhinus galeritus","MY",4.200563,114.035255
